Time,Value,MEASURE,Description
2016,11375,CABEE_2,Number of non-employing businesses (no.)
2017,11868,CABEE_2,Number of non-employing businesses (no.)
2013,5284,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2014,5393,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2015,5528,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2016,5636,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2017,5633,CABEE_3,Number of employing businesses: 1-4 employees (no.)
2013,1620,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2014,1637,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2015,1598,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2016,1632,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2017,1614,CABEE_4,Number of employing businesses: 5-19 employees (no.)
2013,383,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2014,382,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2015,397,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2016,403,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2017,431,CABEE_38,Number of employing businesses: 20 or more employees (no.)
2013,18211,CABEE_5,Total number of businesses (no.)
2014,18444,CABEE_5,Total number of businesses (no.)
2015,18713,CABEE_5,Total number of businesses (no.)
2016,19044,CABEE_5,Total number of businesses (no.)
2017,19543,CABEE_5,Total number of businesses (no.)
2014,1796,CABEE_7,Number of non employing business entries (no.)
2015,1872,CABEE_7,Number of non employing business entries (no.)
2016,1961,CABEE_7,Number of non employing business entries (no.)
2017,2321,CABEE_7,Number of non employing business entries (no.)
2014,838,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2015,844,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2016,880,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2017,854,CABEE_8,Number of employing business entries: 1-4 employees (no.)
2014,94,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2015,68,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2016,72,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2017,64,CABEE_9,Number of employing business entries: 5-19 employees (no.)
2014,13,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2015,3,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2016,8,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2017,7,CABEE_39,Number of employing business entries: 20 or more employees (no.)
2014,2741,CABEE_10,Total number of business entries (no.)
2015,2793,CABEE_10,Total number of business entries (no.)
2016,2923,CABEE_10,Total number of business entries (no.)
2017,3246,CABEE_10,Total number of business entries (no.)
2014,1810,CABEE_12,Number of non employing business exits (no.)
2015,1805,CABEE_12,Number of non employing business exits (no.)
2016,1795,CABEE_12,Number of non employing business exits (no.)
2017,1802,CABEE_12,Number of non employing business exits (no.)
2014,504,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2015,509,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,522,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,587,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,75,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2015,73,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2016,78,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2017,98,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2014,14,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2015,22,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2016,14,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2017,18,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2014,2403,CABEE_15,Total number of business exits (no.)
2015,2413,CABEE_15,Total number of business exits (no.)
2016,2414,CABEE_15,Total number of business exits (no.)
2017,2506,CABEE_15,Total number of business exits (no.)
2013,178,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2014,169,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,159,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2016,145,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2017,129,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2013,10,CABEE_28,Mining (no.)
2014,13,CABEE_28,Mining (no.)
2015,13,CABEE_28,Mining (no.)
2016,10,CABEE_28,Mining (no.)
2017,13,CABEE_28,Mining (no.)
2013,851,CABEE_27,Manufacturing (no.)
2014,843,CABEE_27,Manufacturing (no.)
2015,844,CABEE_27,Manufacturing (no.)
2016,817,CABEE_27,Manufacturing (no.)
2017,782,CABEE_27,Manufacturing (no.)
2013,28,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2014,31,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2015,38,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2016,31,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2017,27,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2013,1861,CABEE_21,Construction (no.)
2014,1914,CABEE_21,Construction (no.)
2015,2012,CABEE_21,Construction (no.)
2016,2049,CABEE_21,Construction (no.)
2017,2103,CABEE_21,Construction (no.)
2013,820,CABEE_37,Wholesale trade (no.)
2014,784,CABEE_37,Wholesale trade (no.)
2015,763,CABEE_37,Wholesale trade (no.)
2016,780,CABEE_37,Wholesale trade (no.)
2017,778,CABEE_37,Wholesale trade (no.)
2013,1341,CABEE_34,Retail trade (no.)
2014,1330,CABEE_34,Retail trade (no.)
2015,1301,CABEE_34,Retail trade (no.)
2016,1288,CABEE_34,Retail trade (no.)
2017,1262,CABEE_34,Retail trade (no.)
2013,862,CABEE_17,Accommodation and food services (no.)
2014,918,CABEE_17,Accommodation and food services (no.)
2015,922,CABEE_17,Accommodation and food services (no.)
2016,957,CABEE_17,Accommodation and food services (no.)
2017,955,CABEE_17,Accommodation and food services (no.)
2013,900,CABEE_36,"Transport, Postal and Warehousing (no.)"
2014,883,CABEE_36,"Transport, Postal and Warehousing (no.)"
2015,854,CABEE_36,"Transport, Postal and Warehousing (no.)"
2016,899,CABEE_36,"Transport, Postal and Warehousing (no.)"
2017,1081,CABEE_36,"Transport, Postal and Warehousing (no.)"
2013,513,CABEE_26,Information media and telecommunications (no.)
2014,543,CABEE_26,Information media and telecommunications (no.)
2015,554,CABEE_26,Information media and telecommunications (no.)
2016,553,CABEE_26,Information media and telecommunications (no.)
2017,576,CABEE_26,Information media and telecommunications (no.)
2013,1168,CABEE_24,Financial and insurance services (no.)
2014,1248,CABEE_24,Financial and insurance services (no.)
2015,1336,CABEE_24,Financial and insurance services (no.)
2016,1396,CABEE_24,Financial and insurance services (no.)
2017,1469,CABEE_24,Financial and insurance services (no.)
2013,2112,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2014,2145,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2015,2210,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2016,2193,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2017,2209,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2013,3564,CABEE_31,Professional Scientific & Technical Services (no.)
2014,3727,CABEE_31,Professional Scientific & Technical Services (no.)
2015,3760,CABEE_31,Professional Scientific & Technical Services (no.)
2016,3742,CABEE_31,Professional Scientific & Technical Services (no.)
2017,3892,CABEE_31,Professional Scientific & Technical Services (no.)
2013,790,CABEE_18,Administrative and support services (no.)
2014,749,CABEE_18,Administrative and support services (no.)
2015,755,CABEE_18,Administrative and support services (no.)
2016,814,CABEE_18,Administrative and support services (no.)
2017,818,CABEE_18,Administrative and support services (no.)
2013,64,CABEE_32,Public administration and safety (no.)
2014,61,CABEE_32,Public administration and safety (no.)
2015,63,CABEE_32,Public administration and safety (no.)
2016,75,CABEE_32,Public administration and safety (no.)
2017,76,CABEE_32,Public administration and safety (no.)
2013,296,CABEE_22,Education and training (no.)
2014,310,CABEE_22,Education and training (no.)
2015,318,CABEE_22,Education and training (no.)
2016,333,CABEE_22,Education and training (no.)
2017,348,CABEE_22,Education and training (no.)
2013,1230,CABEE_25,Health care and social assistance (no.)
2014,1286,CABEE_25,Health care and social assistance (no.)
2015,1330,CABEE_25,Health care and social assistance (no.)
2016,1413,CABEE_25,Health care and social assistance (no.)
2017,1454,CABEE_25,Health care and social assistance (no.)
2013,600,CABEE_20,Arts and recreation services (no.)
2014,586,CABEE_20,Arts and recreation services (no.)
2015,585,CABEE_20,Arts and recreation services (no.)
2016,590,CABEE_20,Arts and recreation services (no.)
2017,626,CABEE_20,Arts and recreation services (no.)
2013,670,CABEE_30,Other services (no.)
2014,663,CABEE_30,Other services (no.)
2015,687,CABEE_30,Other services (no.)
2016,734,CABEE_30,Other services (no.)
2017,711,CABEE_30,Other services (no.)
2013,356,CABEE_29,Currently unknown (no.)
2014,252,CABEE_29,Currently unknown (no.)
2015,216,CABEE_29,Currently unknown (no.)
2016,225,CABEE_29,Currently unknown (no.)
2017,238,CABEE_29,Currently unknown (no.)
2013,18211,CABEE_35,Number of Businesses by Industry - Total (no.)
2014,18444,CABEE_35,Number of Businesses by Industry - Total (no.)
2015,18713,CABEE_35,Number of Businesses by Industry - Total (no.)
2016,19044,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,19543,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,102,BUILDING_2,Private sector houses (no.)
2017,693,BUILDING_3,Private sector dwellings excluding houses (no.)
2017,795,BUILDING_12,Total private sector dwelling units (no.)
2017,795,BUILDING_4,Total dwelling units (no.)
2017,158,BUILDING_5,Value of private sector houses ($m)
2017,230,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2017,388,BUILDING_7,Total value of private sector dwelling units ($m)
2017,418,BUILDING_8,Value of residential building ($m)
2017,171,BUILDING_9,Value of non-residential building ($m)
2017,588,BUILDING_10,Value of total building ($m)
2011,39,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2012,34,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2013,39,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2014,26,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2015,34,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2016,23,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2017,27,INSOLV_2,Total debtors entering business related personal insolvencies (no.)
2011,180,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2012,171,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2013,170,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2014,152,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2015,132,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2016,135,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2017,132,INSOLV_3,Total debtors entering non-business related personal insolvencies (no.)
2011,219,INSOLV_4,Total debtors entering personal insolvencies (no.)
2012,205,INSOLV_4,Total debtors entering personal insolvencies (no.)
2013,209,INSOLV_4,Total debtors entering personal insolvencies (no.)
2014,178,INSOLV_4,Total debtors entering personal insolvencies (no.)
2015,166,INSOLV_4,Total debtors entering personal insolvencies (no.)
2016,158,INSOLV_4,Total debtors entering personal insolvencies (no.)
2017,159,INSOLV_4,Total debtors entering personal insolvencies (no.)
2011,20,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2012,15,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2013,11,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2014,10,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2015,3,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2016,8,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2017,9,INSOLV_6,Business related insolvencies caused by economic conditions (no.)
2011,59,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2012,61,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2013,67,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2014,43,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2015,47,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2016,50,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2017,59,INSOLV_7,Non-business related insolvencies caused by excessive use of credit (no.)
2011,58,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2012,54,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2013,43,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2014,42,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2015,31,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2016,40,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2017,36,INSOLV_8,Non-business related insolvencies caused by unemployment or loss of income (no.)
2011,27,INSOLV_10,Managers (no.)
2012,31,INSOLV_10,Managers (no.)
2013,26,INSOLV_10,Managers (no.)
2014,18,INSOLV_10,Managers (no.)
2015,21,INSOLV_10,Managers (no.)
2016,21,INSOLV_10,Managers (no.)
2017,17,INSOLV_10,Managers (no.)
2011,30,INSOLV_11,Professionals (no.)
2012,34,INSOLV_11,Professionals (no.)
2013,32,INSOLV_11,Professionals (no.)
2014,24,INSOLV_11,Professionals (no.)
2015,32,INSOLV_11,Professionals (no.)
2016,22,INSOLV_11,Professionals (no.)
2017,24,INSOLV_11,Professionals (no.)
2011,25,INSOLV_12,Technicians and trades workers (no.)
2012,21,INSOLV_12,Technicians and trades workers (no.)
2013,29,INSOLV_12,Technicians and trades workers (no.)
2014,25,INSOLV_12,Technicians and trades workers (no.)
2015,26,INSOLV_12,Technicians and trades workers (no.)
2016,31,INSOLV_12,Technicians and trades workers (no.)
2017,21,INSOLV_12,Technicians and trades workers (no.)
2011,18,INSOLV_13,Community and personal service workers (no.)
2012,19,INSOLV_13,Community and personal service workers (no.)
2013,19,INSOLV_13,Community and personal service workers (no.)
2014,17,INSOLV_13,Community and personal service workers (no.)
2015,12,INSOLV_13,Community and personal service workers (no.)
2016,19,INSOLV_13,Community and personal service workers (no.)
2017,22,INSOLV_13,Community and personal service workers (no.)
2011,54,INSOLV_14,Clerical and administrative workers (no.)
2012,32,INSOLV_14,Clerical and administrative workers (no.)
2013,33,INSOLV_14,Clerical and administrative workers (no.)
2014,33,INSOLV_14,Clerical and administrative workers (no.)
2015,22,INSOLV_14,Clerical and administrative workers (no.)
2016,23,INSOLV_14,Clerical and administrative workers (no.)
2017,24,INSOLV_14,Clerical and administrative workers (no.)
2011,19,INSOLV_15,Sales workers (no.)
2012,25,INSOLV_15,Sales workers (no.)
2013,29,INSOLV_15,Sales workers (no.)
2014,14,INSOLV_15,Sales workers (no.)
2015,14,INSOLV_15,Sales workers (no.)
2016,13,INSOLV_15,Sales workers (no.)
2017,17,INSOLV_15,Sales workers (no.)
2011,12,INSOLV_16,Machinery operators and drivers (no.)
2012,12,INSOLV_16,Machinery operators and drivers (no.)
2013,17,INSOLV_16,Machinery operators and drivers (no.)
2014,10,INSOLV_16,Machinery operators and drivers (no.)
2015,13,INSOLV_16,Machinery operators and drivers (no.)
2016,10,INSOLV_16,Machinery operators and drivers (no.)
2017,9,INSOLV_16,Machinery operators and drivers (no.)
2011,11,INSOLV_17,Labourers (no.)
2012,15,INSOLV_17,Labourers (no.)
2013,15,INSOLV_17,Labourers (no.)
2014,21,INSOLV_17,Labourers (no.)
2015,19,INSOLV_17,Labourers (no.)
2016,8,INSOLV_17,Labourers (no.)
2017,13,INSOLV_17,Labourers (no.)
2011,23,INSOLV_18,Debtors with other or unknown occupations (no.)
2012,16,INSOLV_18,Debtors with other or unknown occupations (no.)
2013,9,INSOLV_18,Debtors with other or unknown occupations (no.)
2014,16,INSOLV_18,Debtors with other or unknown occupations (no.)
2015,7,INSOLV_18,Debtors with other or unknown occupations (no.)
2016,11,INSOLV_18,Debtors with other or unknown occupations (no.)
2017,12,INSOLV_18,Debtors with other or unknown occupations (no.)
2013,79781,MVC_14,Passenger vehicles (no.)
2014,80801,MVC_14,Passenger vehicles (no.)
2015,82863,MVC_14,Passenger vehicles (no.)
2016,83728,MVC_14,Passenger vehicles (no.)
2017,84662,MVC_14,Passenger vehicles (no.)
2013,108,MVC_15,Campervans (no.)
2014,119,MVC_15,Campervans (no.)
2015,144,MVC_15,Campervans (no.)
2016,175,MVC_15,Campervans (no.)
2017,165,MVC_15,Campervans (no.)
2013,7900,MVC_16,Light commercial vehicles (no.)
2014,7927,MVC_16,Light commercial vehicles (no.)
2015,8179,MVC_16,Light commercial vehicles (no.)
2016,8331,MVC_16,Light commercial vehicles (no.)
2017,8490,MVC_16,Light commercial vehicles (no.)
2013,743,MVC_17,Light rigid trucks (no.)
2014,748,MVC_17,Light rigid trucks (no.)
2015,816,MVC_17,Light rigid trucks (no.)
2016,867,MVC_17,Light rigid trucks (no.)
2017,1728,MVC_17,Light rigid trucks (no.)
2013,670,MVC_18,Heavy rigid trucks (no.)
2014,665,MVC_18,Heavy rigid trucks (no.)
2015,730,MVC_18,Heavy rigid trucks (no.)
2016,717,MVC_18,Heavy rigid trucks (no.)
2017,715,MVC_18,Heavy rigid trucks (no.)
2013,109,MVC_19,Articulated trucks (no.)
2014,107,MVC_19,Articulated trucks (no.)
2015,115,MVC_19,Articulated trucks (no.)
2016,84,MVC_19,Articulated trucks (no.)
2017,93,MVC_19,Articulated trucks (no.)
2013,20,MVC_20,Non-freight carrying trucks (no.)
2014,23,MVC_20,Non-freight carrying trucks (no.)
2015,21,MVC_20,Non-freight carrying trucks (no.)
2016,23,MVC_20,Non-freight carrying trucks (no.)
2017,19,MVC_20,Non-freight carrying trucks (no.)
2013,186,MVC_21,Buses (no.)
2014,177,MVC_21,Buses (no.)
2015,199,MVC_21,Buses (no.)
2016,208,MVC_21,Buses (no.)
2017,206,MVC_21,Buses (no.)
2013,4689,MVC_22,Motorcycles (no.)
2014,5003,MVC_22,Motorcycles (no.)
2015,5256,MVC_22,Motorcycles (no.)
2016,5357,MVC_22,Motorcycles (no.)
2017,5511,MVC_22,Motorcycles (no.)
2013,94169,MVC_38,Total Registered Motor Vehicles (no.)
2014,95647,MVC_38,Total Registered Motor Vehicles (no.)
2015,98297,MVC_38,Total Registered Motor Vehicles (no.)
2016,99451,MVC_38,Total Registered Motor Vehicles (no.)
2017,101628,MVC_38,Total Registered Motor Vehicles (no.)
2013,84067,MVC_29,Petrol (no.)
2014,84501,MVC_29,Petrol (no.)
2015,85887,MVC_29,Petrol (no.)
2016,85927,MVC_29,Petrol (no.)
2017,85936,MVC_29,Petrol (no.)
2013,8142,MVC_30,Diesel (no.)
2014,9125,MVC_30,Diesel (no.)
2015,10446,MVC_30,Diesel (no.)
2016,11690,MVC_30,Diesel (no.)
2017,13960,MVC_30,Diesel (no.)
2013,1531,MVC_31,LPG/Dual/Other (no.)
2014,1442,MVC_31,LPG/Dual/Other (no.)
2015,1309,MVC_31,LPG/Dual/Other (no.)
2016,1146,MVC_31,LPG/Dual/Other (no.)
2017,960,MVC_31,LPG/Dual/Other (no.)
2013,9,MVC_33,Electric (no.)
2014,6,MVC_33,Electric (no.)
2015,10,MVC_33,Electric (no.)
2016,18,MVC_33,Electric (no.)
2017,32,MVC_33,Electric (no.)
2013,24892,MVC_35,Less than 5 years (no.)
2014,25834,MVC_35,Less than 5 years (no.)
2015,26806,MVC_35,Less than 5 years (no.)
2016,27695,MVC_35,Less than 5 years (no.)
2017,29331,MVC_35,Less than 5 years (no.)
2013,29733,MVC_36,5 to 10 years (no.)
2014,29931,MVC_36,5 to 10 years (no.)
2015,30368,MVC_36,5 to 10 years (no.)
2016,30071,MVC_36,5 to 10 years (no.)
2017,30231,MVC_36,5 to 10 years (no.)
2013,39544,MVC_37,Over 10 years (no.)
2014,39882,MVC_37,Over 10 years (no.)
2015,41123,MVC_37,Over 10 years (no.)
2016,41685,MVC_37,Over 10 years (no.)
2017,42066,MVC_37,Over 10 years (no.)
2011,0.1,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,0.2,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2011,0.1,EMP_IND_3,Mining (%)
2016,0.1,EMP_IND_3,Mining (%)
2011,5.1,EMP_IND_4,Manufacturing  (%)
2016,3.6,EMP_IND_4,Manufacturing  (%)
2011,0.6,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2016,0.6,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2011,4.4,EMP_IND_6,Construction (%)
2016,5.1,EMP_IND_6,Construction (%)
2011,4.1,EMP_IND_7,Wholesale trade (%)
2016,2.7,EMP_IND_7,Wholesale trade (%)
2011,7.6,EMP_IND_8,Retail trade (%)
2016,7.3,EMP_IND_8,Retail trade (%)
2011,6.3,EMP_IND_9,Accommodation and food services (%)
2016,6.9,EMP_IND_9,Accommodation and food services (%)
2011,3.7,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2016,3.3,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2011,5.7,EMP_IND_11,Information media and telecommunications (%)
2016,5.4,EMP_IND_11,Information media and telecommunications (%)
2011,7.7,EMP_IND_12,Financial and insurance services (%)
2016,7.4,EMP_IND_12,Financial and insurance services (%)
2011,1.7,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2016,1.8,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2011,13.5,EMP_IND_14,Professional Scientific & Technical Services (%)
2016,14.1,EMP_IND_14,Professional Scientific & Technical Services (%)
2011,3.9,EMP_IND_15,Administrative and support services (%)
2016,3.6,EMP_IND_15,Administrative and support services (%)
2011,6.3,EMP_IND_16,Public administration and safety (%)
2016,6.3,EMP_IND_16,Public administration and safety (%)
2011,10.2,EMP_IND_17,Education and training (%)
2016,10.5,EMP_IND_17,Education and training (%)
2011,10.9,EMP_IND_18,Health care and social assistance (%)
2016,11.1,EMP_IND_18,Health care and social assistance (%)
2011,2.8,EMP_IND_19,Arts and recreation services (%)
2016,3,EMP_IND_19,Arts and recreation services (%)
2011,3.2,EMP_IND_20,Other services (%)
2016,3.1,EMP_IND_20,Other services (%)
2011,92502,EMP_IND_21,Total persons employed (no.)
2016,99575,EMP_IND_21,Total persons employed (no.)
2011,95276,INCOME_4,Employee income earners (no.)
2012,96837,INCOME_4,Employee income earners (no.)
2013,100562,INCOME_4,Employee income earners (no.)
2014,104152,INCOME_4,Employee income earners (no.)
2015,110584,INCOME_4,Employee income earners (no.)
2016,112844,INCOME_4,Employee income earners (no.)
2011,36,INCOME_20,Employee income earners - median age (years)
2012,37,INCOME_20,Employee income earners - median age (years)
2013,37,INCOME_20,Employee income earners - median age (years)
2014,37,INCOME_20,Employee income earners - median age (years)
2015,37,INCOME_20,Employee income earners - median age (years)
2016,37,INCOME_20,Employee income earners - median age (years)
2011,6012799879,INCOME_3,Total employee income ($)
2012,6379770663,INCOME_3,Total employee income ($)
2013,6860058439,INCOME_3,Total employee income ($)
2014,7353057581,INCOME_3,Total employee income ($)
2015,8102551399,INCOME_3,Total employee income ($)
2016,8671111529,INCOME_3,Total employee income ($)
2011,50000,INCOME_2,Median employee income ($)
2012,52219,INCOME_2,Median employee income ($)
2013,54170,INCOME_2,Median employee income ($)
2014,55779,INCOME_2,Median employee income ($)
2015,57536,INCOME_2,Median employee income ($)
2016,59648,INCOME_2,Median employee income ($)
2011,63109,INCOME_21,Mean employee income ($)
2012,65882,INCOME_21,Mean employee income ($)
2013,68217,INCOME_21,Mean employee income ($)
2014,70599,INCOME_21,Mean employee income ($)
2015,73271,INCOME_21,Mean employee income ($)
2016,76842,INCOME_21,Mean employee income ($)
2011,82.1,INCOME_22,Employee income as main source of income (%)
2012,82,INCOME_22,Employee income as main source of income (%)
2013,81.5,INCOME_22,Employee income as main source of income (%)
2014,81.6,INCOME_22,Employee income as main source of income (%)
2015,81.2,INCOME_22,Employee income as main source of income (%)
2016,81.2,INCOME_22,Employee income as main source of income (%)
2011,15290,INCOME_7,Own unincorporated business income earners (no.)
2012,15489,INCOME_7,Own unincorporated business income earners (no.)
2013,16179,INCOME_7,Own unincorporated business income earners (no.)
2014,16398,INCOME_7,Own unincorporated business income earners (no.)
2015,16982,INCOME_7,Own unincorporated business income earners (no.)
2016,17580,INCOME_7,Own unincorporated business income earners (no.)
2011,43,INCOME_23,Own unincorporated business income earners - median age (years)
2012,43,INCOME_23,Own unincorporated business income earners - median age (years)
2013,43,INCOME_23,Own unincorporated business income earners - median age (years)
2014,43,INCOME_23,Own unincorporated business income earners - median age (years)
2015,43,INCOME_23,Own unincorporated business income earners - median age (years)
2016,43,INCOME_23,Own unincorporated business income earners - median age (years)
2011,458153844,INCOME_6,Total own unincorporated business income ($)
2012,472874711,INCOME_6,Total own unincorporated business income ($)
2013,512239493,INCOME_6,Total own unincorporated business income ($)
2014,553323415,INCOME_6,Total own unincorporated business income ($)
2015,591571066,INCOME_6,Total own unincorporated business income ($)
2016,624098349,INCOME_6,Total own unincorporated business income ($)
2011,10721,INCOME_5,Median own unincorporated business income ($)
2012,11128,INCOME_5,Median own unincorporated business income ($)
2013,12000,INCOME_5,Median own unincorporated business income ($)
2014,12588,INCOME_5,Median own unincorporated business income ($)
2015,12412,INCOME_5,Median own unincorporated business income ($)
2016,12490,INCOME_5,Median own unincorporated business income ($)
2011,29964,INCOME_24,Mean own unincorporated business income ($)
2012,30530,INCOME_24,Mean own unincorporated business income ($)
2013,31661,INCOME_24,Mean own unincorporated business income ($)
2014,33743,INCOME_24,Mean own unincorporated business income ($)
2015,34835,INCOME_24,Mean own unincorporated business income ($)
2016,35500,INCOME_24,Mean own unincorporated business income ($)
2011,7.3,INCOME_25,Own unincorporated business income as main source of income (%)
2012,7.3,INCOME_25,Own unincorporated business income as main source of income (%)
2013,7.5,INCOME_25,Own unincorporated business income as main source of income (%)
2014,7.5,INCOME_25,Own unincorporated business income as main source of income (%)
2015,7.5,INCOME_25,Own unincorporated business income as main source of income (%)
2016,7.5,INCOME_25,Own unincorporated business income as main source of income (%)
2011,72671,INCOME_10,Investment income earners (no.)
2012,75390,INCOME_10,Investment income earners (no.)
2013,77721,INCOME_10,Investment income earners (no.)
2014,80049,INCOME_10,Investment income earners (no.)
2015,84744,INCOME_10,Investment income earners (no.)
2016,87627,INCOME_10,Investment income earners (no.)
2011,40,INCOME_26,Investment income earners - median age (years)
2012,40,INCOME_26,Investment income earners - median age (years)
2013,41,INCOME_26,Investment income earners - median age (years)
2014,41,INCOME_26,Investment income earners - median age (years)
2015,41,INCOME_26,Investment income earners - median age (years)
2016,40,INCOME_26,Investment income earners - median age (years)
2011,517539146,INCOME_9,Total investment income ($)
2012,563828966,INCOME_9,Total investment income ($)
2013,591361401,INCOME_9,Total investment income ($)
2014,702932955,INCOME_9,Total investment income ($)
2015,734122925,INCOME_9,Total investment income ($)
2016,745490110,INCOME_9,Total investment income ($)
2011,437,INCOME_8,Median investment income ($)
2012,441,INCOME_8,Median investment income ($)
2013,424,INCOME_8,Median investment income ($)
2014,442,INCOME_8,Median investment income ($)
2015,413,INCOME_8,Median investment income ($)
2016,344,INCOME_8,Median investment income ($)
2011,7122,INCOME_27,Mean investment income ($)
2012,7479,INCOME_27,Mean investment income ($)
2013,7609,INCOME_27,Mean investment income ($)
2014,8781,INCOME_27,Mean investment income ($)
2015,8663,INCOME_27,Mean investment income ($)
2016,8508,INCOME_27,Mean investment income ($)
2011,9.2,INCOME_28,Investment income as main source of income (%)
2012,9.3,INCOME_28,Investment income as main source of income (%)
2013,9.3,INCOME_28,Investment income as main source of income (%)
2014,9.4,INCOME_28,Investment income as main source of income (%)
2015,9.9,INCOME_28,Investment income as main source of income (%)
2016,9.9,INCOME_28,Investment income as main source of income (%)
2011,2172,INCOME_13,Superannuation and annuity income earners (no.)
